author_institute_type,question_type,collaborator_institute_type,clarity,interest,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143
nat,random,same,4.0,4.0,2.3377832451518485,1.3970447602419231,2.3665209933783955,1.281768581303769,2.4118601496342675,1.1409496509318657,1.7385834474765292,3.800624280530087,1.6505898318143648,3.7727767584328338,1.6227290077885794,1.8904969584744455,1.6035052668339709,1.8908624288347993,1.584127713649831,1.1586199872644007,1.600640241183783,1.0856429781594916,1.62699428180344,0.9863215590876012,1.5356396430731123,1.6581672696858518,1.7576128061103329,1.3663681035207715,1.9671030595939747,1.0721993117972513,2.478838913930579,0.5927734625732302,2.5724583534909793,0.4869501930478584,2.6600289559618084,0.39208181837765876,1.7417165356642763,1.3823004420061888,1.9108310745766812,1.1235356163431272,2.0652592834302896,0.8879175197965001,1.1983012807130975,0.7552731128096194,1.2301729384745832,0.6473310135299805,1.2718492963998715,0.5392310568734028,1.1157040067056283,1.911393105569,1.1390214532150815,1.6827366961882608,1.1810813109868805,1.5184096823571152,1.855686642684959,0.7040558125563988,1.885768928044738,0.6783665423606777,1.906491316215442,0.6628052315407988,1.2190844025794012,1.5350437076334429,1.245465309973266,1.3916689547208698,1.2600699242202271,1.2777722285071,1.5351233031974434,1.6595078064108868,1.6452743060925517,1.5160551717381083,1.7703140608629973,1.7839176798317211,1.7815705479618935,1.7660177537379496,0.7165666778467459,2.386799301945411,0.7030056330885011,2.2101687889185246,1.636811799007545,1.844236532417221,1.6293399605292012,1.8337109860390322,5.8510502280069465,5.463801186867076,5.169310102150664,5.642402401692213,5.234963973659136,5.096489856874012,3.56820764986839,3.461695675853133,3.4513346121430772,1.8782556843676805,1.897547242840786,2.0011150962512185,4.277378220391216,3.9886394214541436,3.6358832859061736,4.462787794475155,4.282817258132516,4.189756708987416,4.630996537577465,4.414778229139195,4.297424376625451,1.4994099009783903,1.4414769751857572,1.418455188851883,15.102125280637093,13.917454312909719,12.354625032820378,1.509612437586655,1.4057604857534023,1.3444904989289261,1.277343697394164,1.279592750431301,1.282371524148628,1.7705534370923122,1.718390361828566,1.6714511709502349,1.3727932359931438,1.3138704156116026,1.2641689752738696,15.095209786103531,12.815744148470863,9.900618096414432,0.9982967524337104,1.060011811466414,1.186583241889968,5.522360510178951,4.550987195805796,3.695547801860093,1.4947115752442184,1.5505638205576595,1.602338930705485,13.076394730210302,10.338361187037364,8.061101974400845,1.0500364643642612,1.1530877409740452,1.2466211182459208,6.9034828312057055,5.9104940749095185,4.929202474148924,0.7242332531270669,0.743336247282688,0.7682830293075784,1.6980307,1.0,0.7283786106591376
nat,semnet,same,2.0,1.0,11.714821691512075,0.2894010602673335,11.746507349630424,0.22028579551604863,11.729683960765941,0.17382775853219945,11.054156152094954,1.7304970128371033,11.576948036965268,1.3615464511279782,1.9963534179600257,1.6206823737705982,1.9968569549009576,1.5219972549115155,10.511841884632204,0.3900094427101076,10.558740893739358,0.3357785433817619,10.576326006426418,0.3021608114416039,22.800773588465283,0.036698372273986785,22.91087907631885,0.030956298442260635,22.679437898752663,0.028964126792165434,18.42993092354255,0.012563052806296666,17.996472821891462,0.010171399714514332,17.46331300793726,0.007942937600721801,22.81337735336399,0.0323617256611372,22.83016167141301,0.026901557011032622,22.562510281605732,0.02078849171216234,15.163987748483697,0.11214661372021621,14.957634065459306,0.09690792771208108,14.618193463109122,0.08298750944917968,1.3090669498944911,0.28489599134497295,1.2211069804430459,0.2546622566229506,1.1847505498807465,0.26652383058024554,1.0902664359923337,0.10049197475805799,1.0850026100246917,0.0946515449151284,1.0889728555157552,0.08724740949826165,1.2618231256534866,0.2420292364201127,1.2238314013939429,0.2225838343884038,1.1977038036765895,0.19438644012361822,22.79933517385283,0.036671724774119896,22.876855681205868,0.03381788820634435,1.98773643901924,0.7921610668485897,1.987931356544762,0.749945179445947,18.282988030354474,0.34247672102969473,18.839539447875296,0.30851326344171626,1.983204606550853,1.4643747614290703,1.9838380885087996,1.4328955810572652,4.00848800813406,3.087080864997801,2.5223300356593312,2.5511520432724692,1.959046152089091,1.6376571140628686,2.399309443287848,2.117650917079587,1.9564239595349753,6.211717224592715,6.2383371585379646,6.4089774509109345,4.440162778122755,3.4025149529455514,2.6939949226626663,0.9512388080602422,0.7377244544356417,0.6101758080765436,0.9117605210465329,0.7045417411020011,0.581834550584916,1.3711224108816848,1.3202032876539551,1.3056109422458335,0.6346485376668816,0.5125933542104205,0.47402926341693197,0.7949088489398278,0.7352076151517415,0.7228120488935904,0.5942034316681631,0.5886884379156819,0.5870678397547245,12.94794559005399,12.944169624905765,12.781788458224733,0.7495941611907817,0.7206315629912462,0.693438437494005,0.3607419428009525,0.29035221152883744,0.2674528464159105,13.727166518401713,13.81749287872006,13.680544501668757,0.11703915759591677,0.0950608717791965,0.07486576580397722,11.113038014515332,10.847475768618683,10.519489357060642,0.30613800447147027,0.24753822560511998,0.1887316646529672,13.753603187327975,13.77682197972097,13.619065665679075,1.0250626022093319,0.8848235610257653,0.7586028877346185,9.16486058575177,9.038202050057484,8.830377929706147,2.0498328,1.0,0.7283786106591376
nat,gpt,nat,2.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nat,semnet,soc,1.0,1.0,12.47570222848092,2.8307272506199923,12.834750205648087,2.7469793831693177,13.276915000153961,2.6266850210278347,4.989330172525667,4.576922005914956,5.043046352501953,4.723577352795947,1.9430191100390648,1.9289769266379164,1.946470774553517,1.9361076594465967,8.840770596552717,2.284506974267608,9.069072466460069,2.2371875756237736,9.37557518759211,2.1459994616133256,103.75273935736791,1.5470236279417775,106.81225579098529,1.510422165578816,108.14379905431402,1.6049637046107186,107.15253333094583,1.1295940598521799,107.49277766382336,1.0879833992440577,107.57523295289457,1.042152881227623,106.10463316689936,1.553204195824482,106.6930403321721,1.5362605934056364,106.87773976923124,1.504979157285021,80.70142254079407,2.7752199920034846,81.68362255057954,2.652418784033183,82.79337124834156,2.5102782835645527,1.1192937611758806,0.4853166962836042,1.0424637503660705,0.4539741460117401,0.9974574831142887,0.48823811939161477,1.191087351886115,0.3651298547651335,1.1867263559818213,0.3699018182652375,1.1844066841052414,0.37843708264197934,1.10274597501163,0.4694112166713664,1.0473132802820353,0.46440651659867804,1.0017224586756694,0.4652263804101537,103.72275539264857,1.5490435905606807,105.20790414132259,1.5318671149934238,1.9991716005165314,1.7718571579400466,1.9991716005165314,1.7680400230652404,65.85563901769468,4.631339042847718,66.61357693099745,4.559421426109955,1.9976934759479894,1.9156088330125316,1.9977746915836236,1.913927669354904,33.581001517153524,33.50644543149226,33.24489645837037,17.18839114821297,16.93783114694055,16.632954180249893,6.2278150433369195,6.226742932313587,6.234996016011997,5.320186109713568,5.429755686121745,5.59014340931176,46.25153145199554,46.360446977050906,46.07830597792147,6.2497517445897195,6.149455350468581,6.019462558491448,6.769956728281252,6.61536667111617,6.4225317615365585,1.1569220335083563,1.1127212313401331,1.0874553939885783,22.278293183545852,20.814019942093626,21.585587627004596,0.8002187621401582,0.7455044524480885,0.7399556534157073,0.7765719698175229,0.776811580305746,0.7800369890817124,61.01565879281295,61.29126981735358,61.342897676344734,0.7836406558784228,0.7531675365972758,0.7307275626631802,15.20711340917648,14.166888103110008,14.82012954412527,62.46415826081563,64.41819970484947,65.2338061528163,10.52345629910813,10.16818268048687,9.822760477287048,64.6117547156564,64.79187963940636,64.80079224468764,14.693123538138067,14.136104508848378,13.663195269536816,63.96777637570378,64.38373255026318,64.51298804739778,25.366563753798278,24.218066459874276,22.94687920590916,48.774590096340596,49.357611074174876,50.0127980959028,2.0172687,0.9701191611751275,0.4864646364470038
nat,random,soc,2.0,3.0,2.528743535558427,4.420952769761593,2.551126695254521,4.470483036819529,2.5364913727328258,4.518291808451345,2.062040833053558,3.3882161139193756,2.4568687358342847,3.5179621991435193,1.691957215603148,1.8616248000064972,1.7624523873336095,1.874213223529794,1.658999496443646,2.8874589176625274,1.6670934949712246,2.9253304277053043,1.6490322249644818,2.9560770510408436,2.0351868738230956,4.448441876705549,2.1205064432948535,4.792249547465012,2.3076509746048894,5.0044744891990565,2.0963817622619,5.1182822738977825,2.1025545354391246,5.184830170387236,2.1008823278828395,5.227242301533402,2.1457621986981805,4.733854193401937,2.2099716998148304,5.041492445603519,2.312030117087932,5.374800619340975,1.3111018105483003,2.8641525836416735,1.32498932817849,2.901660396673967,1.3349348239449492,2.944366794529493,1.3514300668742658,1.3521892250397498,1.2758572356934619,1.3166420089506474,1.3200743693040917,1.2979408646923518,1.4343538901435795,1.6030624554019124,1.4310050981651288,1.6113661844118308,1.4345833523291462,1.6183216408584264,1.372674279965638,1.3862483740130696,1.3373646556907823,1.3931184627099207,1.3439686595612237,1.4165312637329681,2.0341581211440385,4.447456972299691,2.0756769146068534,4.617011775321201,1.8156648718011192,1.9122708703879672,1.817743992073354,1.9153083351606852,1.1011943799262491,2.2972284672145675,1.1506027448031222,2.3239646647781744,1.72183644795296,1.8398508880929756,1.7277327031000007,1.8402163584533295,24.630541992141858,25.572979552626947,26.46980066491333,29.21044962161949,30.501422112648324,32.0861988272434,8.118713446583829,8.355877822794795,8.659854992649368,4.368178624751353,4.4622781213700025,4.609175486796355,14.641438648729089,14.996546982082627,15.142549336972412,10.096042236792982,10.415223698186724,10.804263745108383,12.077349917486195,12.444537458381777,12.883056605003231,1.4242193090147717,1.4168868430527353,1.444275909580839,25.123471036171505,26.15968463294124,28.62993458432198,1.3482941439251532,1.2915469025000752,1.3039112250562221,1.5157089797843433,1.5182490481637203,1.5237472033400838,3.899059619705547,4.106572265613373,4.350624121543215,1.3751830729898484,1.360378588842797,1.3750809346137305,20.005717456475683,19.889126489725363,21.30869769080945,2.678176779925595,2.8901935091434505,3.0187668787293505,19.530185794618422,19.65026178421995,19.801762552773702,3.086265798543361,3.125185706904951,3.1487679189375584,20.29865046314999,20.335346128305577,20.990137176258482,2.8539199222564138,3.0422799862235497,3.244309328222844,11.98396803166012,12.097893364960195,12.20286545654556,1.7310459201618296,1.7533383174783492,1.7785967619724599,1.9339002,1.0,0.45304199306431436
nat,random,nat,2.0,2.0,10.548705654552524,1.5306429479100911,10.755221269808205,1.5299779283641053,11.026993446322097,1.5398515590729744,6.242727541636653,1.5445090161303119,6.111746220566093,1.4452169034319322,1.970120767650188,1.5736503991748492,1.9685695490095754,1.5476776388990408,7.153187004831376,1.2442579371643097,7.265620101050451,1.2418950691422632,7.4333438598594,1.2452316402536783,109.50165171604388,0.554370105249082,107.7875324409187,0.5829592043285122,104.62579866012136,0.6142150281562839,80.5197259357685,0.5719296018419229,77.64695084721427,0.5736223976224863,74.41558987557565,0.57273020252658,107.41279776025047,0.5821937900802624,104.25648601927524,0.6258861161673581,100.9065987274417,0.6784852392141009,63.2186482485676,0.45022124516833156,61.292521329551136,0.45421233744187645,59.52382380242859,0.4603741474420556,1.5079993897679118,1.0720116844987964,1.4019609203509409,1.0231848526471652,1.3422589280843091,1.0188209065562395,1.1425611226405905,1.139564601999191,1.1424131964954438,1.1388681988105365,1.1396125611933585,1.134026699397301,1.4250599884463393,1.0845857828826593,1.363864123604238,1.1048718297921276,1.3154806432225596,1.143629088072661,109.47827033556472,0.5548656479088263,108.6017977988989,0.5682464391898264,1.9992365730250388,1.5563677119118973,1.9992690592792925,1.5571473820139854,92.33172398960569,0.38989657471072936,88.1007670905406,0.38184838344015704,1.9987492792112338,1.4968528941191759,1.9986518204484727,1.4876836488560778,16.515946785416897,16.822930993342855,17.36301605942237,9.093788437183756,9.148348828524842,9.31834862322274,4.529919822641671,4.576183121376632,4.666819049867215,4.83905754134631,4.8946746431877,4.9802629343383975,21.14638623842163,21.637611020076655,22.435063624206887,3.8949597760614645,3.916006633571296,3.9785707517536686,3.988479065164907,4.0037884298675195,4.062676714082343,1.5853616327053432,1.5204678906334383,1.4829396265060524,11.04698345221429,11.072417303289185,11.365460015799613,1.2866507622207328,1.208173741110128,1.1759436918715356,1.1388094552484398,1.1384387325938727,1.1348048735417609,61.206742743369,59.39587260253926,57.49554424293823,1.250931184661919,1.2299711761169632,1.2249501907581761,5.449411960433981,5.467820854731176,5.671621270359217,65.92528105741958,65.00638657102544,63.111700606616324,5.3281761874149725,5.3610168433607885,5.39824021874765,48.55247580442651,46.802138738970854,44.8262025275336,5.507482727501451,5.759173662825875,6.159737339887295,64.75643543490311,62.91339802106298,60.908718800218274,4.115193012368076,4.14721258998767,4.208358101188426,38.208293703992055,37.03621772732078,35.95641700345166,1.8260088,1.0,0.4332521740821264
nat,gpt,nat,3.0,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nat,random,same,2.0,2.0,2.054303434199448,0.8711638054594668,2.10977945001286,0.8512804949959978,2.1941654803404047,0.8449504960727903,0.8975942449762546,1.285743107668689,0.7568372731130382,1.1143382965935689,1.3410813049728334,1.4956184164575363,1.267240049054244,1.4359655320842368,1.412576444545729,0.8247856026676139,1.443274802651982,0.810562033367278,1.4948024578015509,0.8065036116537705,1.2955274359090274,0.21075350934489553,1.4940245223445492,0.23539046736293237,1.6992287718070387,0.2434742052165664,3.6768408226118834,0.22228498271786198,3.913137928416212,0.22342927226904694,4.1733805764720024,0.2220897977179046,1.4850965117533306,0.22933464737312426,1.6465042289998681,0.24252427649597602,1.8231305401549747,0.24791453708517222,1.5926126980500677,0.15955553205675077,1.6774134825558782,0.15686535061308088,1.785545734981219,0.15508525521498284,0.7082101418188748,1.1499756634248517,0.7100557707105651,1.1962906587024522,0.7267235130914288,1.198866391023126,2.0710329791499635,1.2497427232347051,2.103736386813062,1.2844563159187232,2.130596126283379,1.3053958292630266,0.7821081782426441,1.2055358467113733,0.7870425829641641,1.2396631811299044,0.7923234402492996,1.240472672450166,1.2948860857996376,0.2107501570692278,1.3925101797001658,0.22318293111569537,1.7392409586693631,1.3016348707453158,1.7507167279844715,1.3088630623167572,0.3108634852423383,0.20021715998659076,0.293340479993763,0.18965979309941575,1.4392466437638574,1.3206718157379658,1.4196655540124585,1.2983212728114417,7.187212897384966,7.322688589446397,7.654978364035877,15.53701443668153,15.8809067105761,16.58868214540656,5.921092922958572,6.029338742350589,6.226692623710686,3.6999162411633373,3.8291749902492658,4.001461700842939,2.3438375448265187,2.361644559071659,2.4495819626846176,6.99855350970187,7.072082590777045,7.2531201430204915,7.723126876366075,7.7754960009532885,7.954557027146582,0.7884458153550428,0.8167968659885503,0.8461412622556441,1.8054937832819429,2.0860801144129213,2.261655733031536,0.9266767133331439,0.9497151565567595,0.9590464785023911,1.6571088646888026,1.6908259604529945,1.7149512168396466,0.9716630873475676,1.069774588146264,1.172178623257974,0.9907397781899804,1.0097433339828634,1.0125916523099439,2.071689442942613,2.2078267173677935,2.2482248362355626,0.779970064299834,0.90104238817561,1.0249978387912628,2.070837998108398,2.088147354250467,2.093296412386568,2.2170930539306393,2.358666016271973,2.5139463821788564,2.1694779826679196,2.2316191232112996,2.2507319878517285,0.895326798884883,0.9935801584879873,1.1004686195630402,1.4583981046010321,1.4322683541783972,1.4176606001556444,0.9625484791219489,1.0135828908824864,1.0785904352989475,1.7249825,0.9755931257974148,0.3760881716653018
nat,semnet,nat,3.0,1.0,2.1124056931022244,27.07343218020083,2.131109940775858,27.845210469121938,2.163827616822992,28.73282654888962,1.7224105781976777,10.981378240340124,1.635377022304555,11.679634501156483,1.618554524116983,1.9962559591972646,1.5994119987980087,1.9969300489730284,1.348061862327204,39.11050586708857,1.3569117546491452,40.07688168316329,1.3751086375420742,41.22021772134118,2.8789498575756163,73.2075606941693,3.1486539989835993,79.12291957739848,3.378094884778373,83.57835765098544,3.100642484547606,89.8712571850078,3.1226939561494365,91.52252190885669,3.1203411016798293,92.85177295705556,3.1212144099253014,78.384224084937,3.3224302044475325,83.0117579398131,3.508747562317523,86.8495417296875,1.2934460754436599,94.00665373242812,1.3127886897974725,95.8659931943422,1.3232940420765122,97.75515553111583,1.9378112576113578,0.6779896179756999,1.9120752399424366,0.6579798483771432,1.9494128498033572,0.6528937322645391,2.150432058398417,0.8575996262277218,2.145067131961002,0.8609336737751484,2.149462317778495,0.8658340302695929,2.0239398391143326,0.6993464797569258,2.029254647568564,0.6943054022160429,2.057555144752936,0.6894195220626889,2.8783561934952067,73.22595034845332,3.0100190160573073,76.15939734530521,1.864775966669103,1.998229499143175,1.8698763085869292,1.9983432010330628,1.0010857999329539,65.90305887137572,1.0924404082526347,68.76305458612417,1.703075636121466,1.99774220532937,1.7182385952943662,1.9978721503463848,25.22235833428646,26.210312376368428,27.327686171227693,5.9877230277674265,6.157890166621357,6.304190190883843,3.6757752031249247,3.7544645339567806,3.83854059747258,5.354754549692503,5.474868256727495,5.578098314442079,74.90033093783869,78.02991855713077,82.14712007694484,2.46182140117378,2.5004480319039923,2.546945120794487,2.4397470233178833,2.4785940171255585,2.5247292693686805,0.7322442726773079,0.7334297991654656,0.7418259865798623,25.624007391769027,27.89366192891098,30.230903374081432,1.3044991255893452,1.2803655373984038,1.2960874785347527,1.5010456642040808,1.5000989156795463,1.504976207196877,46.1936459693648,48.8918617671816,51.14135675085876,1.3574201666059076,1.3569293844690513,1.3683436323727491,28.29983730871146,29.53255711916581,31.193106523804737,44.074485988635445,47.71883148448374,50.415598760654426,28.886019186011588,29.184381511189816,29.410620842049386,54.19134242296445,55.165717666716176,55.93172595383318,29.526310215576807,30.57177981068201,31.854728926572335,47.2558489482861,50.093303228444086,52.42367081889129,11.82258791352804,11.986494715190764,12.096455096727581,56.81604930582296,57.927357523791244,59.05072812830055,2.0766783,1.0,0.682007915640267
nat,semnet,same,1.0,1.0,10.693776262768374,7.4263568751720985,10.844033676803232,7.591327748998479,10.968777546058954,7.815689595891157,7.560816387863046,3.9866122772368784,8.142656290125702,3.8146119845848108,1.9840492491614485,1.901485433975749,1.988223732833045,1.893428842920839,7.784903226184183,10.790834103813614,7.8513152693908905,10.964246662840106,7.912263376628863,11.260745157760743,85.79180702010584,3.243986319745844,86.47718594346604,3.8721425383197996,89.47896466911786,4.0900857833785125,82.97832887861969,5.905377795200666,82.70022101545464,6.169510755304467,82.30213755283394,6.416249080844763,87.11829426614835,3.7154116505367374,88.14046066173997,4.056977511679062,88.57935952549047,4.248790956601619,42.50389355801944,6.337101070335949,42.085927800485514,6.57230960102006,41.75548456208341,6.856045011416844,1.7572874248832024,0.4456706985028021,1.6380965960679992,0.4696866185366033,1.6364236977486335,0.45556158389908225,1.751291052362729,0.8359482883630017,1.7720503460164825,0.8465234715866371,1.7967254035867386,0.8530837634763273,1.7191072485344145,0.4917435001206503,1.6792444422778396,0.494948595578444,1.646170158897081,0.48089185428567804,85.78175018907486,3.2428282335971734,86.08914639918149,3.5551149545958105,1.9985868479399653,1.8794272673375079,1.9986843067027265,1.889221872994989,48.82137380094079,2.7819647492873663,47.54391693416154,2.8423680992499105,1.9959392182182913,1.8626481170154878,1.9958417594555304,1.8646541432156518,34.15451426108747,35.378610601232864,36.705767902647125,7.906791435354498,8.087547622397727,8.248361583096973,4.223944796628909,4.3026940148854305,4.390715829695173,2.0625453394899655,2.0745808376195907,2.074306716324922,104.0087795149333,108.2463830217532,113.27051199688064,5.369449299290615,5.487987011601709,5.626827632758044,5.693284023069607,5.813936600710847,5.952221386988535,1.6719442998731437,1.6086025557517472,1.6269431079857584,66.02230753036535,74.87662354474307,79.86908902482443,1.098614566761332,1.0500681485590693,1.0419202516361539,1.2910649892762887,1.30675937841318,1.3225564885599401,51.48049174001119,52.212275337910164,52.53925896035222,1.1019970139695128,1.0832242971138246,1.0595480899627616,31.888115327511137,36.318462023263045,37.76758376661039,51.65080984249392,52.154170818380486,53.974924933498386,55.015325740691395,57.65962279640635,60.476038611062044,50.03498532005374,49.84802591057218,49.57687350944652,35.1473441310113,37.33081375732464,38.57333187538347,52.521397035357985,53.18821010662756,53.46781448272409,57.92350832659263,60.00886122151,62.672269340536936,25.68864241200885,25.430567244809716,25.223137883057216,2.054606,1.0,0.6287623320539417
